700
1.000000e-02
-4.592887e-01	 -1.893019e-01	 8.557061e-01	 6.664042e-01	 -4.592892e-01
-4.597043e-01	 -1.910707e-01	 8.593898e-01	 6.683192e-01	 -4.597049e-01
-4.601282e-01	 -1.928646e-01	 8.631249e-01	 6.702603e-01	 -4.601287e-01
-4.605602e-01	 -1.946832e-01	 8.669101e-01	 6.722268e-01	 -4.605608e-01
-4.610004e-01	 -1.965257e-01	 8.707438e-01	 6.742181e-01	 -4.610010e-01
-4.614487e-01	 -1.983916e-01	 8.746248e-01	 6.762333e-01	 -4.614493e-01
-4.619051e-01	 -2.002801e-01	 8.785518e-01	 6.782717e-01	 -4.619057e-01
-4.623694e-01	 -2.021907e-01	 8.825234e-01	 6.803327e-01	 -4.623701e-01
-4.628418e-01	 -2.041229e-01	 8.865384e-01	 6.824155e-01	 -4.628424e-01
-4.633220e-01	 -2.060759e-01	 8.905954e-01	 6.845195e-01	 -4.633227e-01
-4.638102e-01	 -2.080492e-01	 8.946932e-01	 6.866439e-01	 -4.638108e-01
-4.643061e-01	 -2.100424e-01	 8.988305e-01	 6.887881e-01	 -4.643068e-01
-4.648099e-01	 -2.120547e-01	 9.030062e-01	 6.909515e-01	 -4.648105e-01
-4.653214e-01	 -2.140857e-01	 9.072190e-01	 6.931333e-01	 -4.653220e-01
-4.658406e-01	 -2.161347e-01	 9.114677e-01	 6.953330e-01	 -4.658413e-01
-4.663675e-01	 -2.182014e-01	 9.157512e-01	 6.975498e-01	 -4.663682e-01
-4.669020e-01	 -2.202851e-01	 9.200684e-01	 6.997833e-01	 -4.669027e-01
-4.674441e-01	 -2.223853e-01	 9.244181e-01	 7.020328e-01	 -4.674448e-01
-4.679937e-01	 -2.245015e-01	 9.287992e-01	 7.042977e-01	 -4.679944e-01
-4.685509e-01	 -2.266333e-01	 9.332107e-01	 7.065773e-01	 -4.685515e-01
-4.691155e-01	 -2.287802e-01	 9.376514e-01	 7.088712e-01	 -4.691161e-01
-4.696875e-01	 -2.309416e-01	 9.421203e-01	 7.111787e-01	 -4.696882e-01
-4.702669e-01	 -2.331172e-01	 9.466165e-01	 7.134993e-01	 -4.702676e-01
-4.708537e-01	 -2.353064e-01	 9.511388e-01	 7.158324e-01	 -4.708543e-01
-4.714477e-01	 -2.375088e-01	 9.556863e-01	 7.181775e-01	 -4.714484e-01
-4.720491e-01	 -2.397239e-01	 9.602581e-01	 7.205341e-01	 -4.720497e-01
-4.726576e-01	 -2.419514e-01	 9.648531e-01	 7.229016e-01	 -4.726583e-01
-4.732733e-01	 -2.441908e-01	 9.694705e-01	 7.252796e-01	 -4.732740e-01
-4.738962e-01	 -2.464418e-01	 9.741093e-01	 7.276675e-01	 -4.738969e-01
-4.745262e-01	 -2.487038e-01	 9.787686e-01	 7.300647e-01	 -4.745269e-01
-4.751633e-01	 -2.509765e-01	 9.834475e-01	 7.324710e-01	 -4.751640e-01
-4.758074e-01	 -2.532596e-01	 9.881453e-01	 7.348857e-01	 -4.758081e-01
-4.764585e-01	 -2.555525e-01	 9.928609e-01	 7.373083e-01	 -4.764592e-01
-4.771166e-01	 -2.578551e-01	 9.975937e-01	 7.397386e-01	 -4.771173e-01
-4.777816e-01	 -2.601669e-01	 1.002343e+00	 7.421758e-01	 -4.777823e-01
-4.784535e-01	 -2.624875e-01	 1.007107e+00	 7.446198e-01	 -4.784541e-01
-4.791322e-01	 -2.648166e-01	 1.011887e+00	 7.470699e-01	 -4.791329e-01
-4.798178e-01	 -2.671539e-01	 1.016680e+00	 7.495258e-01	 -4.798184e-01
-4.805101e-01	 -2.694990e-01	 1.021486e+00	 7.519871e-01	 -4.805107e-01
-4.812091e-01	 -2.718516e-01	 1.026305e+00	 7.544532e-01	 -4.812098e-01
-4.819149e-01	 -2.742114e-01	 1.031135e+00	 7.569240e-01	 -4.819155e-01
-4.826273e-01	 -2.765781e-01	 1.035977e+00	 7.593988e-01	 -4.826279e-01
-4.833463e-01	 -2.789514e-01	 1.040829e+00	 7.618775e-01	 -4.833469e-01
-4.840719e-01	 -2.813310e-01	 1.045691e+00	 7.643594e-01	 -4.840725e-01
-4.848041e-01	 -2.837166e-01	 1.050561e+00	 7.668444e-01	 -4.848047e-01
-4.855428e-01	 -2.861079e-01	 1.055440e+00	 7.693320e-01	 -4.855434e-01
-4.862879e-01	 -2.885046e-01	 1.060327e+00	 7.718218e-01	 -4.862885e-01
-4.870395e-01	 -2.909066e-01	 1.065220e+00	 7.743136e-01	 -4.870401e-01
-4.877975e-01	 -2.933134e-01	 1.070120e+00	 7.768069e-01	 -4.877981e-01
-4.885618e-01	 -2.957249e-01	 1.075026e+00	 7.793014e-01	 -4.885624e-01
-4.893325e-01	 -2.981407e-01	 1.079938e+00	 7.817968e-01	 -4.893331e-01
-4.901094e-01	 -3.005608e-01	 1.084854e+00	 7.842927e-01	 -4.901100e-01
-4.908926e-01	 -3.029847e-01	 1.089774e+00	 7.867888e-01	 -4.908932e-01
-4.916820e-01	 -3.054124e-01	 1.094697e+00	 7.892849e-01	 -4.916826e-01
-4.924776e-01	 -3.078435e-01	 1.099624e+00	 7.917805e-01	 -4.924782e-01
-4.932793e-01	 -3.102778e-01	 1.104553e+00	 7.942754e-01	 -4.932799e-01
-4.940871e-01	 -3.127152e-01	 1.109485e+00	 7.967693e-01	 -4.940876e-01
-4.949009e-01	 -3.151553e-01	 1.114417e+00	 7.992618e-01	 -4.949015e-01
-4.957207e-01	 -3.175981e-01	 1.119351e+00	 8.017528e-01	 -4.957213e-01
-4.965466e-01	 -3.200433e-01	 1.124285e+00	 8.042418e-01	 -4.965471e-01
-4.973783e-01	 -3.224907e-01	 1.129219e+00	 8.067287e-01	 -4.973789e-01
-4.982160e-01	 -3.249401e-01	 1.134153e+00	 8.092131e-01	 -4.982165e-01
-4.990595e-01	 -3.273913e-01	 1.139086e+00	 8.116948e-01	 -4.990600e-01
-4.999088e-01	 -3.298442e-01	 1.144018e+00	 8.141734e-01	 -4.999093e-01
-5.007638e-01	 -3.322985e-01	 1.148948e+00	 8.166490e-01	 -5.007641e-01
-5.016246e-01	 -3.347542e-01	 1.153875e+00	 8.191209e-01	 -5.016249e-01
-5.024911e-01	 -3.372109e-01	 1.158800e+00	 8.215890e-01	 -5.024915e-01
-5.033633e-01	 -3.396686e-01	 1.163722e+00	 8.240532e-01	 -5.033636e-01
-5.042410e-01	 -3.421271e-01	 1.168640e+00	 8.265130e-01	 -5.042414e-01
-5.051244e-01	 -3.445863e-01	 1.173555e+00	 8.289683e-01	 -5.051247e-01
-5.060132e-01	 -3.470459e-01	 1.178465e+00	 8.314189e-01	 -5.060135e-01
-5.069075e-01	 -3.495059e-01	 1.183371e+00	 8.338645e-01	 -5.069078e-01
-5.078073e-01	 -3.519661e-01	 1.188271e+00	 8.363049e-01	 -5.078076e-01
-5.087124e-01	 -3.544263e-01	 1.193166e+00	 8.387399e-01	 -5.087128e-01
-5.096229e-01	 -3.568865e-01	 1.198056e+00	 8.411692e-01	 -5.096233e-01
-5.105387e-01	 -3.593464e-01	 1.202939e+00	 8.435926e-01	 -5.105391e-01
-5.114598e-01	 -3.618060e-01	 1.207816e+00	 8.460100e-01	 -5.114601e-01
-5.123861e-01	 -3.642652e-01	 1.212686e+00	 8.484210e-01	 -5.123864e-01
-5.133175e-01	 -3.667237e-01	 1.217549e+00	 8.508256e-01	 -5.133178e-01
-5.142541e-01	 -3.691815e-01	 1.222405e+00	 8.532234e-01	 -5.142544e-01
-5.151957e-01	 -3.716385e-01	 1.227253e+00	 8.556143e-01	 -5.151960e-01
-5.161424e-01	 -3.740945e-01	 1.232093e+00	 8.579981e-01	 -5.161427e-01
-5.170941e-01	 -3.765494e-01	 1.236924e+00	 8.603746e-01	 -5.170943e-01
-5.180506e-01	 -3.790032e-01	 1.241747e+00	 8.627435e-01	 -5.180509e-01
-5.190121e-01	 -3.814557e-01	 1.246561e+00	 8.651048e-01	 -5.190124e-01
-5.199784e-01	 -3.839069e-01	 1.251365e+00	 8.674582e-01	 -5.199787e-01
-5.209495e-01	 -3.863565e-01	 1.256160e+00	 8.698035e-01	 -5.209498e-01
-5.219254e-01	 -3.888046e-01	 1.260945e+00	 8.721406e-01	 -5.219256e-01
-5.229059e-01	 -3.912510e-01	 1.265720e+00	 8.744693e-01	 -5.229062e-01
-5.238911e-01	 -3.936956e-01	 1.270485e+00	 8.767893e-01	 -5.238913e-01
-5.248808e-01	 -3.961384e-01	 1.275239e+00	 8.791006e-01	 -5.248811e-01
-5.258751e-01	 -3.985793e-01	 1.279982e+00	 8.814029e-01	 -5.258754e-01
-5.268739e-01	 -4.010181e-01	 1.284714e+00	 8.836961e-01	 -5.268742e-01
-5.278771e-01	 -4.034548e-01	 1.289435e+00	 8.859801e-01	 -5.278774e-01
-5.288847e-01	 -4.058894e-01	 1.294144e+00	 8.882545e-01	 -5.288850e-01
-5.298966e-01	 -4.083216e-01	 1.298841e+00	 8.905194e-01	 -5.298969e-01
-5.309128e-01	 -4.107515e-01	 1.303526e+00	 8.927745e-01	 -5.309131e-01
-5.319332e-01	 -4.131790e-01	 1.308199e+00	 8.950197e-01	 -5.319335e-01
-5.329578e-01	 -4.156041e-01	 1.312859e+00	 8.972548e-01	 -5.329580e-01
-5.339864e-01	 -4.180265e-01	 1.317506e+00	 8.994797e-01	 -5.339867e-01
-5.350192e-01	 -4.204464e-01	 1.322141e+00	 9.016942e-01	 -5.350194e-01
-5.360559e-01	 -4.228635e-01	 1.326762e+00	 9.038981e-01	 -5.360561e-01
-5.370965e-01	 -4.252779e-01	 1.331369e+00	 9.060914e-01	 -5.370968e-01
-5.381411e-01	 -4.276895e-01	 1.335963e+00	 9.082739e-01	 -5.381413e-01
-5.391894e-01	 -4.300982e-01	 1.340544e+00	 9.104454e-01	 -5.391896e-01
-5.402415e-01	 -4.325040e-01	 1.345110e+00	 9.126058e-01	 -5.402417e-01
-5.412973e-01	 -4.349068e-01	 1.349662e+00	 9.147549e-01	 -5.412975e-01
-5.423567e-01	 -4.373066e-01	 1.354199e+00	 9.168927e-01	 -5.423570e-01
-5.434198e-01	 -4.397032e-01	 1.358722e+00	 9.190189e-01	 -5.434200e-01
-5.444863e-01	 -4.420967e-01	 1.363230e+00	 9.211335e-01	 -5.444865e-01
-5.455563e-01	 -4.444870e-01	 1.367723e+00	 9.232363e-01	 -5.455565e-01
-5.466296e-01	 -4.468741e-01	 1.372201e+00	 9.253272e-01	 -5.466298e-01
-5.477063e-01	 -4.492578e-01	 1.376664e+00	 9.274061e-01	 -5.477065e-01
-5.487863e-01	 -4.516383e-01	 1.381111e+00	 9.294728e-01	 -5.487865e-01
-5.498694e-01	 -4.540153e-01	 1.385543e+00	 9.315272e-01	 -5.498696e-01
-5.509557e-01	 -4.563889e-01	 1.389958e+00	 9.335691e-01	 -5.509559e-01
-5.520451e-01	 -4.587591e-01	 1.394358e+00	 9.355986e-01	 -5.520453e-01
-5.531374e-01	 -4.611257e-01	 1.398741e+00	 9.376154e-01	 -5.531376e-01
-5.542327e-01	 -4.634888e-01	 1.403108e+00	 9.396194e-01	 -5.542329e-01
-5.553308e-01	 -4.658483e-01	 1.407459e+00	 9.416105e-01	 -5.553310e-01
-5.564318e-01	 -4.682042e-01	 1.411793e+00	 9.435886e-01	 -5.564319e-01
-5.575354e-01	 -4.705564e-01	 1.416110e+00	 9.455536e-01	 -5.575356e-01
-5.586417e-01	 -4.729049e-01	 1.420410e+00	 9.475054e-01	 -5.586419e-01
-5.597506e-01	 -4.752497e-01	 1.424694e+00	 9.494438e-01	 -5.597508e-01
-5.608620e-01	 -4.775908e-01	 1.428960e+00	 9.513687e-01	 -5.608622e-01
-5.619758e-01	 -4.799281e-01	 1.433208e+00	 9.532801e-01	 -5.619760e-01
-5.630920e-01	 -4.822615e-01	 1.437439e+00	 9.551778e-01	 -5.630922e-01
-5.642105e-01	 -4.845911e-01	 1.441653e+00	 9.570617e-01	 -5.642107e-01
-5.653312e-01	 -4.869168e-01	 1.445849e+00	 9.589318e-01	 -5.653314e-01
-5.664540e-01	 -4.892387e-01	 1.450027e+00	 9.607878e-01	 -5.664542e-01
-5.675789e-01	 -4.915566e-01	 1.454186e+00	 9.626298e-01	 -5.675791e-01
-5.687058e-01	 -4.938705e-01	 1.458328e+00	 9.644576e-01	 -5.687060e-01
-5.698346e-01	 -4.961805e-01	 1.462452e+00	 9.662711e-01	 -5.698348e-01
-5.709652e-01	 -4.984865e-01	 1.466557e+00	 9.680702e-01	 -5.709654e-01
-5.720976e-01	 -5.007884e-01	 1.470643e+00	 9.698549e-01	 -5.720978e-01
-5.732317e-01	 -5.030863e-01	 1.474711e+00	 9.716250e-01	 -5.732318e-01
-5.743673e-01	 -5.053802e-01	 1.478761e+00	 9.733804e-01	 -5.743675e-01
-5.755045e-01	 -5.076699e-01	 1.482791e+00	 9.751210e-01	 -5.755046e-01
-5.766431e-01	 -5.099555e-01	 1.486802e+00	 9.768468e-01	 -5.766432e-01
-5.777830e-01	 -5.122371e-01	 1.490795e+00	 9.785576e-01	 -5.777832e-01
-5.789242e-01	 -5.145144e-01	 1.494768e+00	 9.802535e-01	 -5.789244e-01
-5.800666e-01	 -5.167876e-01	 1.498722e+00	 9.819342e-01	 -5.800668e-01
-5.812101e-01	 -5.190567e-01	 1.502656e+00	 9.835997e-01	 -5.812103e-01
-5.823546e-01	 -5.213215e-01	 1.506571e+00	 9.852499e-01	 -5.823548e-01
-5.835001e-01	 -5.235821e-01	 1.510467e+00	 9.868847e-01	 -5.835002e-01
-5.846463e-01	 -5.258385e-01	 1.514343e+00	 9.885041e-01	 -5.846465e-01
-5.857934e-01	 -5.280906e-01	 1.518199e+00	 9.901079e-01	 -5.857935e-01
-5.869411e-01	 -5.303385e-01	 1.522035e+00	 9.916961e-01	 -5.869412e-01
-5.880893e-01	 -5.325821e-01	 1.525851e+00	 9.932686e-01	 -5.880895e-01
-5.892381e-01	 -5.348215e-01	 1.529647e+00	 9.948254e-01	 -5.892382e-01
-5.903873e-01	 -5.370565e-01	 1.533423e+00	 9.963663e-01	 -5.903874e-01
-5.915368e-01	 -5.392872e-01	 1.537178e+00	 9.978912e-01	 -5.915369e-01
-5.926865e-01	 -5.415136e-01	 1.540914e+00	 9.994002e-01	 -5.926866e-01
-5.938363e-01	 -5.437356e-01	 1.544629e+00	 1.000893e+00	 -5.938364e-01
-5.949861e-01	 -5.459533e-01	 1.548323e+00	 1.002370e+00	 -5.949862e-01
-5.961359e-01	 -5.481667e-01	 1.551997e+00	 1.003830e+00	 -5.961360e-01
-5.972856e-01	 -5.503756e-01	 1.555650e+00	 1.005275e+00	 -5.972857e-01
-5.984350e-01	 -5.525802e-01	 1.559283e+00	 1.006702e+00	 -5.984351e-01
-5.995841e-01	 -5.547804e-01	 1.562894e+00	 1.008114e+00	 -5.995841e-01
-6.007327e-01	 -5.569762e-01	 1.566485e+00	 1.009509e+00	 -6.007328e-01
-6.018808e-01	 -5.591675e-01	 1.570055e+00	 1.010887e+00	 -6.018809e-01
-6.030283e-01	 -5.613544e-01	 1.573604e+00	 1.012249e+00	 -6.030283e-01
-6.041750e-01	 -5.635369e-01	 1.577131e+00	 1.013594e+00	 -6.041751e-01
-6.053209e-01	 -5.657150e-01	 1.580638e+00	 1.014923e+00	 -6.053210e-01
-6.064659e-01	 -5.678886e-01	 1.584123e+00	 1.016234e+00	 -6.064660e-01
-6.076099e-01	 -5.700577e-01	 1.587586e+00	 1.017529e+00	 -6.076100e-01
-6.087528e-01	 -5.722224e-01	 1.591029e+00	 1.018807e+00	 -6.087529e-01
-6.098944e-01	 -5.743825e-01	 1.594450e+00	 1.020067e+00	 -6.098946e-01
-6.110348e-01	 -5.765382e-01	 1.597849e+00	 1.021311e+00	 -6.110349e-01
-6.121737e-01	 -5.786893e-01	 1.601227e+00	 1.022538e+00	 -6.121738e-01
-6.133111e-01	 -5.808360e-01	 1.604583e+00	 1.023747e+00	 -6.133112e-01
-6.144468e-01	 -5.829781e-01	 1.607918e+00	 1.024939e+00	 -6.144469e-01
-6.155809e-01	 -5.851157e-01	 1.611230e+00	 1.026115e+00	 -6.155810e-01
-6.167131e-01	 -5.872488e-01	 1.614521e+00	 1.027272e+00	 -6.167132e-01
-6.178433e-01	 -5.893773e-01	 1.617790e+00	 1.028413e+00	 -6.178434e-01
-6.189716e-01	 -5.915012e-01	 1.621037e+00	 1.029536e+00	 -6.189717e-01
-6.200977e-01	 -5.936206e-01	 1.624262e+00	 1.030641e+00	 -6.200978e-01
-6.212215e-01	 -5.957354e-01	 1.627465e+00	 1.031729e+00	 -6.212216e-01
-6.223430e-01	 -5.978456e-01	 1.630645e+00	 1.032800e+00	 -6.223431e-01
-6.234621e-01	 -5.999512e-01	 1.633804e+00	 1.033853e+00	 -6.234622e-01
-6.245786e-01	 -6.020522e-01	 1.636940e+00	 1.034888e+00	 -6.245787e-01
-6.256924e-01	 -6.041486e-01	 1.640054e+00	 1.035906e+00	 -6.256925e-01
-6.268034e-01	 -6.062404e-01	 1.643146e+00	 1.036906e+00	 -6.268035e-01
-6.279116e-01	 -6.083275e-01	 1.646215e+00	 1.037888e+00	 -6.279117e-01
-6.290168e-01	 -6.104099e-01	 1.649262e+00	 1.038852e+00	 -6.290169e-01
-6.301189e-01	 -6.124877e-01	 1.652287e+00	 1.039799e+00	 -6.301190e-01
-6.312178e-01	 -6.145609e-01	 1.655289e+00	 1.040728e+00	 -6.312178e-01
-6.323133e-01	 -6.166293e-01	 1.658268e+00	 1.041639e+00	 -6.323134e-01
-6.334055e-01	 -6.186931e-01	 1.661225e+00	 1.042532e+00	 -6.334055e-01
-6.344941e-01	 -6.207521e-01	 1.664159e+00	 1.043407e+00	 -6.344941e-01
-6.355791e-01	 -6.228064e-01	 1.667070e+00	 1.044264e+00	 -6.355791e-01
-6.366603e-01	 -6.248560e-01	 1.669959e+00	 1.045103e+00	 -6.366603e-01
-6.377377e-01	 -6.269009e-01	 1.672825e+00	 1.045924e+00	 -6.377377e-01
-6.388111e-01	 -6.289410e-01	 1.675668e+00	 1.046727e+00	 -6.388111e-01
-6.398804e-01	 -6.309763e-01	 1.678488e+00	 1.047512e+00	 -6.398804e-01
-6.409455e-01	 -6.330068e-01	 1.681285e+00	 1.048278e+00	 -6.409456e-01
-6.420064e-01	 -6.350325e-01	 1.684059e+00	 1.049027e+00	 -6.420064e-01
-6.430628e-01	 -6.370535e-01	 1.686811e+00	 1.049757e+00	 -6.430629e-01
-6.441147e-01	 -6.390696e-01	 1.689539e+00	 1.050470e+00	 -6.441148e-01
-6.451620e-01	 -6.410808e-01	 1.692244e+00	 1.051164e+00	 -6.451621e-01
-6.462046e-01	 -6.430872e-01	 1.694926e+00	 1.051839e+00	 -6.462046e-01
-6.472423e-01	 -6.450887e-01	 1.697586e+00	 1.052497e+00	 -6.472424e-01
-6.482751e-01	 -6.470853e-01	 1.700221e+00	 1.053136e+00	 -6.482751e-01
-6.493027e-01	 -6.490770e-01	 1.702834e+00	 1.053757e+00	 -6.493028e-01
-6.503253e-01	 -6.510638e-01	 1.705424e+00	 1.054360e+00	 -6.503253e-01
-6.513425e-01	 -6.530457e-01	 1.707990e+00	 1.054944e+00	 -6.513425e-01
-6.523543e-01	 -6.550225e-01	 1.710533e+00	 1.055510e+00	 -6.523543e-01
-6.533606e-01	 -6.569944e-01	 1.713053e+00	 1.056058e+00	 -6.533606e-01
-6.543613e-01	 -6.589613e-01	 1.715549e+00	 1.056588e+00	 -6.543613e-01
-6.553562e-01	 -6.609232e-01	 1.718022e+00	 1.057099e+00	 -6.553563e-01
-6.563454e-01	 -6.628800e-01	 1.720471e+00	 1.057591e+00	 -6.563454e-01
-6.573285e-01	 -6.648318e-01	 1.722898e+00	 1.058066e+00	 -6.573286e-01
-6.583056e-01	 -6.667785e-01	 1.725300e+00	 1.058522e+00	 -6.583057e-01
-6.592766e-01	 -6.687201e-01	 1.727679e+00	 1.058960e+00	 -6.592766e-01
-6.602412e-01	 -6.706565e-01	 1.730035e+00	 1.059379e+00	 -6.602413e-01
-6.611995e-01	 -6.725878e-01	 1.732367e+00	 1.059780e+00	 -6.611995e-01
-6.621513e-01	 -6.745139e-01	 1.734676e+00	 1.060162e+00	 -6.621513e-01
-6.630965e-01	 -6.764348e-01	 1.736961e+00	 1.060526e+00	 -6.630965e-01
-6.640349e-01	 -6.783505e-01	 1.739222e+00	 1.060872e+00	 -6.640349e-01
-6.649666e-01	 -6.802610e-01	 1.741460e+00	 1.061200e+00	 -6.649666e-01
-6.658913e-01	 -6.821661e-01	 1.743675e+00	 1.061509e+00	 -6.658913e-01
-6.668090e-01	 -6.840660e-01	 1.745865e+00	 1.061799e+00	 -6.668090e-01
-6.677195e-01	 -6.859605e-01	 1.748032e+00	 1.062072e+00	 -6.677195e-01
-6.686228e-01	 -6.878497e-01	 1.750175e+00	 1.062326e+00	 -6.686228e-01
-6.695188e-01	 -6.897335e-01	 1.752294e+00	 1.062561e+00	 -6.695188e-01
-6.704073e-01	 -6.916118e-01	 1.754390e+00	 1.062778e+00	 -6.704073e-01
-6.712882e-01	 -6.934848e-01	 1.756462e+00	 1.062977e+00	 -6.712882e-01
-6.721614e-01	 -6.953522e-01	 1.758510e+00	 1.063158e+00	 -6.721615e-01
-6.730269e-01	 -6.972141e-01	 1.760535e+00	 1.063321e+00	 -6.730270e-01
-6.738846e-01	 -6.990705e-01	 1.762535e+00	 1.063465e+00	 -6.738846e-01
-6.747342e-01	 -7.009213e-01	 1.764512e+00	 1.063591e+00	 -6.747342e-01
-6.755758e-01	 -7.027666e-01	 1.766465e+00	 1.063698e+00	 -6.755758e-01
-6.764092e-01	 -7.046061e-01	 1.768393e+00	 1.063788e+00	 -6.764092e-01
-6.772343e-01	 -7.064400e-01	 1.770299e+00	 1.063859e+00	 -6.772343e-01
-6.780510e-01	 -7.082682e-01	 1.772180e+00	 1.063912e+00	 -6.780510e-01
-6.788593e-01	 -7.100906e-01	 1.774037e+00	 1.063947e+00	 -6.788593e-01
-6.796589e-01	 -7.119073e-01	 1.775870e+00	 1.063963e+00	 -6.796589e-01
-6.804499e-01	 -7.137181e-01	 1.777680e+00	 1.063962e+00	 -6.804499e-01
-6.812322e-01	 -7.155231e-01	 1.779465e+00	 1.063942e+00	 -6.812322e-01
-6.820055e-01	 -7.173222e-01	 1.781226e+00	 1.063905e+00	 -6.820055e-01
-6.827699e-01	 -7.191153e-01	 1.782964e+00	 1.063849e+00	 -6.827699e-01
-6.835252e-01	 -7.209025e-01	 1.784677e+00	 1.063775e+00	 -6.835253e-01
-6.842714e-01	 -7.226837e-01	 1.786367e+00	 1.063683e+00	 -6.842714e-01
-6.850084e-01	 -7.244588e-01	 1.788032e+00	 1.063574e+00	 -6.850084e-01
-6.857360e-01	 -7.262277e-01	 1.789674e+00	 1.063446e+00	 -6.857360e-01
-6.864541e-01	 -7.279906e-01	 1.791291e+00	 1.063301e+00	 -6.864542e-01
-6.871628e-01	 -7.297472e-01	 1.792884e+00	 1.063137e+00	 -6.871628e-01
-6.878618e-01	 -7.314977e-01	 1.794453e+00	 1.062956e+00	 -6.878619e-01
-6.885512e-01	 -7.332418e-01	 1.795999e+00	 1.062757e+00	 -6.885512e-01
-6.892308e-01	 -7.349796e-01	 1.797520e+00	 1.062540e+00	 -6.892308e-01
-6.899005e-01	 -7.367111e-01	 1.799017e+00	 1.062306e+00	 -6.899005e-01
-6.905602e-01	 -7.384361e-01	 1.800489e+00	 1.062054e+00	 -6.905602e-01
-6.912099e-01	 -7.401547e-01	 1.801938e+00	 1.061784e+00	 -6.912099e-01
-6.918495e-01	 -7.418668e-01	 1.803363e+00	 1.061496e+00	 -6.918495e-01
-6.924789e-01	 -7.435723e-01	 1.804763e+00	 1.061191e+00	 -6.924789e-01
